Date,Month,Year,costType,expenseType,itemVendor,Amount,createdAt,updatedAt,createdBy
4-Jan-24,Jan,2024,Food Cost,Biryani Masala,Sree Vigna,1000,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
5-Jan-24,Jan,2024,Food Cost,Groceries,LA PRODUCE TORRANCE CA,568.29,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
5-Jan-24,Jan,2024,Food Cost,Groceries,Singla Spices,4186.35,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
5-Jan-24,Jan,2024,Food Cost,Chicken Meat,Bay Foods,519.05,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
5-Jan-24,Jan,2024,Automobile,Van Gas,7-ELEVEN 33252 IRVINE CA,14.88,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
5-Jan-24,Jan,2024,Food Cost,Toast Fees,ACH Debit - Toast Inc,15.07,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
6-Jan-24,Jan,2024,Maintenance,Maintenance,THE HOME DEPOT #8525 IRVINE CA,118.89,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
6-Jan-24,Jan,2024,Maintenance,Maintenance,AMZN Mktp US*RT1PX2O60 Amzn.com/billWA,17.64,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
6-Jan-24,Jan,2024,Automobile,Van Toll,THE TOLL ROADS OF OC 949-727-4800 CA,22.78,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
6-Jan-24,Jan,2024,Food Cost,Groceries,99 RANCH MARKET #12 IRVINE CA,7.21,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
6-Jan-24,Jan,2024,Food Cost,Groceries,COSTCO GAS #0454 IRVINE CA,76.19,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
7-Jan-24,Jan,2024,Utilities,Utilities - Internet,COX OR CO COM PHSV 800-234-3993 CA,253.93,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
7-Jan-24,Jan,2024,Insurance,Restaurant-Insurance,MIDVALE INDEMNITY CO 877-515-2196 MA,694.97,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
9-Jan-24,Jan,2024,Food Cost,Goat Meat,Pak Halal,899,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
9-Jan-24,Jan,2024,Food Cost,Biryani Masala,Sree Vigna,500,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
9-Jan-24,Jan,2024,Automobile,Van Toll,THE TOLL ROADS OF OC 949-727-4800 CA,9.23,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
9-Jan-24,Jan,2024,Maintenance,Maintenance,DOLLARTREE LAGUNA WOODS CA,9.43,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
9-Jan-24,Jan,2024,Food Cost,Containers,Apsic,137,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
9-Jan-24,Jan,2024,Food Cost,Goods From India,India Stuff,840,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
9-Jan-24,Jan,2024,Food Cost,Goods From India,India Stuff,103,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
9-Jan-24,Jan,2024,Maintenance,Camera Buying,Camera's,100,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
9-Jan-24,Jan,2024,Food Cost,Groceries,House of Spices,155,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
10-Jan-24,Jan,2024,Food Cost,Chicken Meat,Bay Foods,899,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
10-Jan-24,Jan,2024,Food Cost,Goat Meat,Pak Halal,265.2,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
10-Jan-24,Jan,2024,Food Cost,Containers,Apsic Inc,832.5,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
10-Jan-24,Jan,2024,Food Cost,Groceries,Mach Foods,1102.87,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
10-Jan-24,Jan,2024,Automobile,Van Gas,SHELL OIL 10006316003 HACIENDA HEIGCA,35.88,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
10-Jan-24,Jan,2024,Food Cost,Groceries,NINAS INDIAN & BRITISH GRLAKE FOREST CA,5.63,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
10-Jan-24,Jan,2024,Food Cost,Groceries,NINAS INDIAN & BRITISH GRLAKE FOREST CA,2.69,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
10-Jan-24,Jan,2024,Maintenance,Speakers,SONOS INC. 800-6055797 CA,288.77,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
11-Jan-24,Jan,2024,Utilities,Utilities-Gas,So Cal Gas,86.66,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
11-Jan-24,Jan,2024,Automobile,Van Toll,THE TOLL ROADS OF OC 949-727-4800 CA,100,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
12-Jan-24,Jan,2024,Food Cost,Chicken Meat,Bay Foods,414.4,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
12-Jan-24,Jan,2024,Food Cost,Groceries,COSTCO WHSE #0454 IRVINE CA,82.55,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
12-Jan-24,Jan,2024,Food Cost,Groceries,L.A.PRODUCE 310-748-2043 CA,901.96,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
12-Jan-24,Jan,2024,Food Cost,Groceries,PIONEER CASH&CARRY ARTESIA CA,47.38,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
13-Jan-24,Jan,2024,Automobile,Van Gas,7-ELEVEN 33252 IRVINE CA,29.96,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
14-Jan-24,Jan,2024,Food Cost,Groceries,RESTAURANT DEPOT HUNTINGTON BECA,8.37,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
14-Jan-24,Jan,2024,Food Cost,Groceries,COSTCO GAS #1317 EASTVALE CA,71,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
14-Jan-24,Jan,2024,Food Cost,Groceries,WHOLEFDS IRV #10614 IRVINE CA,18.76,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
14-Jan-24,Jan,2024,Food Cost,Groceries,RESTAURANT DEPOT HUNTINGTON BECA,506.57,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
16-Jan-24,Jan,2024,Food Cost,Goat Meat,Pak Halal,899,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
16-Jan-24,Jan,2024,Payroll Other taxes,Payroll-Taxes,Payroll Taxes,1371.62,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
16-Jan-24,Jan,2024,Payroll Other taxes,Payroll-Fees,Payroll Fees,216.01,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
16-Jan-24,Jan,2024,Payroll Other taxes,Payroll-Fees,Payroll Fees,69.6,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
16-Jan-24,Jan,2024,Food Cost,Groceries,TARGET 00021287 IRVINE CA,96.9,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
16-Jan-24,Jan,2024,Food Cost,Toast Fees,ACH Debit - Toast Inc,23.68,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
17-Jan-24,Jan,2024,Food Cost,Groceries,Mach Foods,886.28,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
17-Jan-24,Jan,2024,Automobile,Van Toll,THE TOLL ROADS OF OC 949-727-4800 CA,2.05,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
17-Jan-24,Jan,2024,Automobile,Van Gas,7-ELEVEN 33252 IRVINE CA,11.98,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
18-Jan-24,Jan,2024,Food Cost,Groceries,Sukh Inc,252.4,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
18-Jan-24,Jan,2024,Maintenance,Fridge Repair,Cedars Refridgeration,250,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
18-Jan-24,Jan,2024,Food Cost,Chicken Meat,Bay Foods,714.2,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
18-Jan-24,Jan,2024,Utilities,Utilities - Internet,GOOGLE *FIBER 4KW4ZF g.co/helppay#CA,70,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
20-Jan-24,Jan,2024,Equipment,Printer,EPSON *STORE 800-873-7766 CA,129.94,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
20-Jan-24,Jan,2024,Marketing,Google Marketing,Google ADS9682337307 650-2530000 CA,10,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
21-Jan-24,Jan,2024,Maintenance,Maintenance,THE HOME DEPOT #6628 LAGUNA HILLS CA,154.97,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
21-Jan-24,Jan,2024,Automobile,Van Toll,THE TOLL ROADS OF OC 949-727-4800 CA,14.14,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
21-Jan-24,Jan,2024,Food Cost,Groceries,RESTAURANT DEPOT HUNTINGTON BECA,242.78,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
22-Jan-24,Jan,2024,Food Cost,Groceries,Mach Foods,728.56,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
22-Jan-24,Jan,2024,Payroll Other taxes,Payroll-Fees,Payroll Fees,33.6,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
22-Jan-24,Jan,2024,Food Cost,Groceries,COSTCO WHSE #0454 IRVINE CA,21.49,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
22-Jan-24,Jan,2024,Food Cost,Groceries,COSTCO GAS #0454 IRVINE CA,69.61,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
22-Jan-24,Jan,2024,Maintenance,Maintenance,AMZN Mktp US*R04TH3XI0 Amzn.com/billWA,10.76,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
22-Jan-24,Jan,2024,Maintenance,Maintenance,AMZN Mktp US*R86CT5HS1 Amzn.com/billWA,59.9,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
22-Jan-24,Jan,2024,Maintenance,Maintenance,AMZN Mktp US*R87O266W2 Amzn.com/billWA,115.07,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
22-Jan-24,Jan,2024,Maintenance,Maintenance,AMZN Mktp US*R84ID66O2 Amzn.com/billWA,75.3,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
23-Jan-24,Jan,2024,Food Cost,Chicken Meat,Bay Foods,357.6,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
23-Jan-24,Jan,2024,Insurance,Van Insurance,Mercury Insurance,184.18,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
23-Jan-24,Jan,2024,Utilities,Utilities - Electricity,So Cal Edison,96.41,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
23-Jan-24,Jan,2024,Maintenance,Maintenance,AMZN Mktp US*R89ZI2982 Amzn.com/billWA,64.62,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
24-Jan-24,Jan,2024,Food Cost,Groceries,Mach Foods,816.13,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
24-Jan-24,Jan,2024,Utilities,Utilities - Electricity,So Cal Edison,1192.34,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
24-Jan-24,Jan,2024,Automobile,Van Payment,Van Payment,748.38,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
24-Jan-24,Jan,2024,Automobile,Van Toll,THE TOLL ROADS OF OC 949-727-4800 CA,7.07,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
24-Jan-24,Jan,2024,Marketing,FB Marketing,FACEBK ZGWCNZKHM2 650-5434800 CA,10,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
24-Jan-24,Jan,2024,Marketing,Google Marketing,Google ADS9682337307 650-2530000 CA,50,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
25-Jan-24,Jan,2024,Marketing,FB Marketing,FACEBK 8JG7QWKY72 650-5434800 CA,1.15,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
26-Jan-24,Jan,2024,Food Cost,Groceries,Mach Foods,803.13,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
26-Jan-24,Jan,2024,Food Cost,Goat Meat,PAK HALAL MEAT MARKET. ARTESIA CA,43.2,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
26-Jan-24,Jan,2024,Food Cost,Groceries,PIONEER CASH&CARRY ARTESIA CA,34.36,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
29-Jan-24,Jan,2024,Food Cost,Chicken Meat,Bay Foods,1454.15,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
29-Jan-24,Jan,2024,Food Cost,Groceries,COSTCO WHSE #0454 IRVINE CA,14.97,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
29-Jan-24,Jan,2024,Automobile,Van Toll,THE TOLL ROADS OF OC 949-727-4800 CA,7.07,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
29-Jan-24,Jan,2024,Food Cost,Groceries,L.A.PRODUCE 310-748-2043 CA,829.17,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
29-Jan-24,Jan,2024,Food Cost,Groceries,RESTAURANT DEPOT HUNTINGTON BECA,1167.24,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
29-Jan-24,Jan,2024,Marketing,Photo Frames,STAPLES 00114066 LAKE FOREST CA,43.58,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
29-Jan-24,Jan,2024,Automobile,Van Gas,CHEVRON 0352512 ANAHEIM CA,83,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
29-Jan-24,Jan,2024,Food Cost,Toast Fees,ACH Debit - Toast Inc,67.5,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
30-Jan-24,Jan,2024,Food Cost,Containers,Apsic Inc,624.5,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
30-Jan-24,Jan,2024,Utilities,Security,ADT SECURITY*404866280 WWW.ADT.COM FL,56.55,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
31-Jan-24,Jan,2024,Payroll Other taxes,Payroll-Taxes,Payroll Taxes,1371.62,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
31-Jan-24,Jan,2024,Automobile,Van Toll,THE TOLL ROADS OF OC 949-727-4800 CA,7.07,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
31-Jan-24,Jan,2024,Maintenance,Maintenance,AMZN Mktp US*R08T28951 Amzn.com/billWA,24.2,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
31-Jan-24,Jan,2024,Maintenance,Maintenance,AMZN Mktp US*R00W859B1 Amzn.com/billWA,7.32,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
1-Feb-24,Feb,2024,Food Cost,Goat Meat,Pak Halal,998.9,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
1-Feb-24,Feb,2024,Food Cost,Goat Meat,Pak Halal,900,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
1-Feb-24,Feb,2024,Food Cost,Groceries,Singla Spices,380.28,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
1-Feb-24,Feb,2024,Payroll Other taxes,Payroll-Fees,Payroll Fees,216.01,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
1-Feb-24,Feb,2024,Payroll Other taxes,Payroll-Fees,Payroll Fees,43.4,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
1-Feb-24,Feb,2024,Insurance,Apartment Insurance,LEMONADE I* LEMONADE I LEMONADE.COM NY,9.59,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
1-Feb-24,Feb,2024,Marketing,Google Marketing,Google ADS9682337307 650-2530000 CA,75.2,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
1-Feb-24,Feb,2024,Food Cost,Groceries,NINAS INDIAN & BRITISH GRLAKE FOREST CA,16.45,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
1-Feb-24,Feb,2024,Sales Tax & CPA,Sales Tax,BUSINESS TO BUSINESS ACH CA DEPT TAX FEE CDTFA EPMT 240430 17869116 PRNG RESTO LLC,4055.33,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
2-Feb-24,Feb,2024,Maintenance,Equipment,ACTION SALES IRVINE CA,253.36,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
3-Feb-24,Feb,2024,Maintenance,Maintenance,THE HOME DEPOT #6628 LAGUNA HILLS CA,19.37,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
3-Feb-24,Feb,2024,Food Cost,Groceries,PIONEER CASH&CARRY ARTESIA CA,7.94,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
3-Feb-24,Feb,2024,Automobile,Van Gas,76 - POTENTIA FUEL INC ARTESIA CA,66.65,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
4-Feb-24,Feb,2024,Food Cost,Groceries,L.A.PRODUCE 310-748-2043 CA,567.03,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
4-Feb-24,Feb,2024,Food Cost,Groceries,RESTAURANT DEPOT HUNTINGTON BECA,1017,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
5-Feb-24,Feb,2024,Rent,Apartment Rent,Rent for Chef Apartment,3788.97,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
5-Feb-24,Feb,2024,Food Cost,Chicken Meat,Bay Foods,439.6,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
6-Feb-24,Feb,2024,Utilities,Utilities-Gas,So Cal Gas,1088.8,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
6-Feb-24,Feb,2024,Food Cost,Toast Fees,ACH Debit - Toast Inc,14.06,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
7-Feb-24,Feb,2024,Utilities,Utilities - Internet,COX OR CO COM PHSV 800-234-3993 CA,391.29,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
7-Feb-24,Feb,2024,Maintenance,Speakers,SONOS INC. 800-6055797 CA,20.48,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
8-Feb-24,Feb,2024,Food Cost,Groceries,RESTAURANT DEPOT HUNTINGTON BECA,1210.79,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
8-Feb-24,Feb,2024,Maintenance,Knife Sharping,COZZINI BROS INC 224-2176100 IL,52.98,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
9-Feb-24,Feb,2024,Food Cost,Groceries,COSTCO GAS #0424 SIGNAL HILL CA,70.27,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
10-Feb-24,Feb,2024,Food Cost,Groceries,L.A.PRODUCE 310-748-2043 CA,170.95,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
10-Feb-24,Feb,2024,Marketing,FB Marketing,FACEBK 35SLXYBHM2 650-5434800 CA,15,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
10-Feb-24,Feb,2024,Food Cost,Groceries,RESTAURANT DEPOT HUNTINGTON BECA,367.67,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
12-Feb-24,Feb,2024,Food Cost,Chicken Meat,Bay Foods,304.8,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
13-Feb-24,Feb,2024,Food Cost,Containers,Apsic Inc,564,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
14-Feb-24,Feb,2024,Food Cost,Chicken Meat,Bay Foods,322,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
14-Feb-24,Feb,2024,Food Cost,Groceries,LA PRODUCE TORRANCE CA,929.23,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
14-Feb-24,Feb,2024,Food Cost,Groceries,PIONEER CASH&CARRY ARTESIA CA,8.42,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
15-Feb-24,Feb,2024,Food Cost,Groceries,Singla Spices,764.75,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
15-Feb-24,Feb,2024,Payroll Other taxes,Payroll-Taxes,Payroll Taxes,740.35,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
16-Feb-24,Feb,2024,Payroll Other taxes,Payroll-Fees,Payroll Fees,127.74,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
16-Feb-24,Feb,2024,Payroll Other taxes,Payroll-Fees,Payroll Fees,42.24,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
16-Feb-24,Feb,2024,Food Cost,Chicken Meat,Bay Foods,1303.95,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
16-Feb-24,Feb,2024,Food Cost,Goat Meat,Pak Halal,1084.86,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
16-Feb-24,Feb,2024,Food Cost,Goat Meat,Pak Halal,998.9,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
16-Feb-24,Feb,2024,Food Cost,Groceries,RESTAURANT DEPOT HUNTINGTON BECA,1497.69,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
17-Feb-24,Feb,2024,Maintenance,Equipment,ACTION SALES IRVINE CA,92.46,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
17-Feb-24,Feb,2024,Automobile,Van Gas,7-ELEVEN 33252 IRVINE CA,72.57,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
17-Feb-24,Feb,2024,Food Cost,Groceries,NINAS INDIAN & BRITISH GRLAKE FOREST CA,61.66,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
18-Feb-24,Feb,2024,Utilities,Utilities - Internet,GOOGLE *FIBER 7JB3Cx g.co/helppay#CA,70,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
18-Feb-24,Feb,2024,Automobile,Van Toll,THE TOLL ROADS OF OC 949-727-4800 CA,14.14,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
18-Feb-24,Feb,2024,Maintenance,Maintenance,AMAZON.COM*RW36W3T70 SEATTLE WA,23.75,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
19-Feb-24,Feb,2024,Food Cost,Groceries,LA PRODUCE TORRANCE CA,212.78,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
19-Feb-24,Feb,2024,Maintenance,Maintenance,AMAZON.COM*RW2QS3GA0 SEATTLE WA,10,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
19-Feb-24,Feb,2024,Marketing,Google Marketing,Google ADS9682337307 650-2530000 CA,200,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
20-Feb-24,Feb,2024,Maintenance,Hood Cleaning,Bravo,600,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
20-Feb-24,Feb,2024,Maintenance,Equipment,ACTION SALES IRVINE CA,62.57,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
21-Feb-24,Feb,2024,Utilities,Utilities-Gas,So cal gas,46.92,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
21-Feb-24,Feb,2024,Food Cost,Biryani Masala,Sree Vigna,3500,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
21-Feb-24,Feb,2024,Food Cost,Groceries,LA PRODUCE TORRANCE CA,355.18,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
21-Feb-24,Feb,2024,Automobile,Van Toll,THE TOLL ROADS OF OC 949-727-4800 CA,14.14,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
22-Feb-24,Feb,2024,Food Cost,Groceries,Singla Spices,2799.64,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
22-Feb-24,Feb,2024,Utilities,Utilities - Electricity,So Cal Edison,102.91,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
22-Feb-24,Feb,2024,Travel,Chef Travel,UNITED 0164278534261UNITED.COM TX,30,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
23-Feb-24,Feb,2024,Food Cost,Groceries,Restaurant Depot,1804.43,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
23-Feb-24,Feb,2024,Food Cost,Chicken Meat,Bay Foods,880.4,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
23-Feb-24,Feb,2024,Insurance,Van Insurance,Mercury Insurance,184.18,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
23-Feb-24,Feb,2024,Travel,Chef Travel,UNITED 0162367000950UNITED.COM TX,259.09,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
23-Feb-24,Feb,2024,Automobile,Van Gas,7-ELEVEN 33252 IRVINE CA,71.41,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
24-Feb-24,Feb,2024,Automobile,Van Toll,THE TOLL ROADS OF OC 949-727-4800 CA,17.09,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
24-Feb-24,Feb,2024,Marketing,FB Marketing,FACEBK 6PMVR28HM2 650-5434800 CA,5.7,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
24-Feb-24,Feb,2024,Food Cost,Goat Meat,PAK HALAL MEAT MARKET. ARTESIA CA,99.9,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
24-Feb-24,Feb,2024,Maintenance,Maintenance,AMZN Mktp US*RZ28Q7JH0 Amzn.com/billWA,12.91,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
24-Feb-24,Feb,2024,Food Cost,Groceries,PIONEER CASH&CARRY ARTESIA CA,7.34,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
26-Feb-24,Feb,2024,Automobile,Van Payment,Van Payment,748.38,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
26-Feb-24,Feb,2024,Utilities,Utilities-Gas,So cal gas,1080,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
26-Feb-24,Feb,2024,Bank Fees,Bank Fees,FINANCE CHARGE,25.73,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
26-Feb-24,Feb,2024,Bank Fees,Bank Fees,FINANCE CHARGE,10.91,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
27-Feb-24,Feb,2024,Food Cost,Containers,Apsic Inc,630,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
27-Feb-24,Feb,2024,Food Cost,Groceries,L.A.PRODUCE 310-748-2043 CA,588.59,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
27-Feb-24,Feb,2024,Automobile,Van Toll,THE TOLL ROADS OF OC 949-727-4800 CA,14.14,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
27-Feb-24,Feb,2024,Food Cost,Groceries,COSTCO WHSE #0454 IRVINE CA,118.86,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
27-Feb-24,Feb,2024,Automobile,Van Gas,7-ELEVEN 33252 IRVINE CA,82.02,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
27-Feb-24,Feb,2024,Food Cost,Groceries,NINAS INDIAN & BRITISH GRLAKE FOREST CA,17.64,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
28-Feb-24,Feb,2024,Maintenance,Restaurant Supplies,Prudential,500,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
